"X","Unnamed..0","instagram_likes","instagram_comments","instagram_followers","country","title","zip","X.cocacola","X.coke","X.love","a","X.drink","X.cola","my","i","X.me","X.instagood","the","X.followme","X.summer","X.like","X.red","X.name","X.coca","with","X.instagram","coke","X.follow","X.friends","X.happy","coca","de","X.picoftheday","to","X.share","cola","X.photooftheday","X..","and","X.my","X.food","X.tagsforlikes","me","X.instadaily","X.cool","X.instamood","la","X.fun","X.cute","this","X.girl","in.","X.with","X.like4like","X.swag","is","of","kmeans"
10184,"10183",4,0,480,NA,"#food #hippopotamus #lyon #burger #bacon #chips #barbecue #miam #good #instagood #instamood #cocacola #coke #me",NA,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"3"
2180,"2180",0,0,358,NA,"#fineste#søstern#cocacola#cola#coke#osv",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
6454,"6454",9,0,278,"Italy","#cocacola#cool#smile#sweet#gift#mylove#life#live#people#man#girl#good#webstagra#words#true#well#solocosebelle#instadaily#instamood#iphonesia#instagrames#instamood#kiss","80142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
6229,"6229",0,0,59,NA,"Gracias #Cocacola lo necesitaba !",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4921,"4921",0,0,160,NA,"Cafe da manha saudavel com #pringles e #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4317,"4317",3,0,275,NA,"#boiacane #latipa #quantosonotosta #cocacola #terrazze #shopping #center #cool #swag #cute #picoftheday #like #likeforlike #like4like #Follow #Followme #followforfollow #follow4follow",NA,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"2"
5033,"5033",12,1,273,"Russia","Ахахахах ночные посиделки в пол.второго ночи вместе с @nastyasamoilova ","115551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3407,"3407",5,0,340,NA,"#cocacola #sunday #fine #finally #summer #tagsforlikes #followme #followmeplease #followforfollow #follow4follow #like #likeforlike #like4like #hi <3",NA,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2"
8248,"8247",23,3,316,NA,"My brother forgot my name... #shareacoke #shareacokewith #Przyjaciel #cokenames #russiancoke #cocacola #russianname #whoami #whythisname ",NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
947,"947",7,0,157,NA,"#food #chips #steak #salad #bottle #label #cocacola #cherry #plate #lovely #job #l4l #shareforshare #likeforlike #likeforlikes",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4602,"4602",16,1,223,NA,"Summer nails.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
1225,"1225",0,0,639,"Italy","#cocacola #camilla","10132",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
6253,"6253",2,0,503,NA,"O lado bom da vida #cocacola #drink #project #amazing #instalove #instadaily #instadaily #bestoftheday #photooftheday #red #like #love #follow #design #hierofante",NA,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
4750,"4750",3,0,179,NA,"Yum yum getting me through a long day  #icetea #fuzetea #drink #lemon #cocacola #orange #tin #can #yummy #fav #school #me",NA,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3791,"3791",0,0,129,NA,"Uzun Bi aradan sonra tekrar buradayım... Turkey#turkry#bingöl#Almanya#hollanda#lonra#paris#beyrut#berlin#mersin#adana#ankara#antalya#taksim#istiklal#istanbul#izmit#izmir#bursa#milano#acimar#cocacola#avukat#ögretmen#rusya#cin#japonya#",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2591,"2591",4,0,61,NA,"#coca #cola #cocacola #drink #fatboy #friend #finland #happy  #like4like #like #huuh #swag",NA,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"8"
4683,"4683",3,0,212,NA,"❤ #me#croatian#girl#mcdonalds#cocacola#loveit#supermann#boyfriend#love#best#work#break#watch#leggins#nails#cross#white#instagood#instagram#picoftheday#like4like @patrickhorst",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
6065,"6065",0,0,45,NA,"Desde a semana passada.. ja foi tudo isso e mais a retornavel! #CocaCola #Vicio",NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
9862,"9861",0,0,74,NA,"Gato sediento #Cocacola #Volky #drinking",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
358,"358",227,3,2899,NA,"Like  wanna win free tix!!! @bampproject @jointherepublik #rmf24hrs #rmf3",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9"
5867,"5867",0,0,254,"Brazil","#pizza #cocacola #nobreja com morzao @marifom","79002-400",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
4420,"4420",3,0,108,NA,"#Cocacola #lattina #amore #love #photo #instaphoto #antico #retrò #bella #buono #zero #coca #cola #instasize #insta #boring #caldo #summer #cold #beautiful",NA,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2075,"2075",0,0,110,NA,"#cocacola #parladime",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2099,"2099",1,0,29,"Russia","Всего 3 часа в очереди и стаканы мои!!! #стаканы #акция #cocacola","109377",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
519,"519",0,0,223,NA,"Cola räddar liv #LIVETSdryck #Cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
6497,"6497",13,3,510,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
11052,"11051",1,0,65,NA,"#mbp #mbpsopot #biblioteka #bibliotekasopocka #sopot #library #librarian #szkolenie #cocacola #learn",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4655,"4655",10,1,175,NA,"Heyyy so' famouussssss #instacoke #instame #instahey #coca #cola #share #a #cocacola #dehehiho",NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
174,"174",0,0,97,NA,"My day >>>>> #drinking #polarpop #cocacola #admiralnelson #trampoline #listeningtopandora #ohyeah",NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1067,"1067",0,0,45,NA,"Meni smo vreji #cocacola #bestfriends",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
9258,"9257",0,0,80,"Mexico","Cuando patrocinaba #cocacola !! #canas","64460",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
667,"667",2,1,35265,NA,"So true. #soda #coke #cocacola #drink #sip #people #tweegram #tags4likes #instadaily #igdaily #hand #friend #family #class #college #joke #jokes #like #funny #true #truth #thirsty #bad #sucks #dumb #tbh #tbt #surprise #gift #health",NA,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"5"
3456,"3456",1,0,187,NA,"@azzo85 i wanna find one for you!! #cocacola",NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
7934,"7933",3,0,93,NA,"I  Louis & Eleanor!! #perfect #couple #cocacola #matchingoutfits",NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10729,"10728",0,0,92,NA,"Got Vanilla Coke back in the store yhyh #Cocacola #Vanilla #59p #BuffDrink",NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"8"
2651,"2651",2,1,750,"Poland","Co tam Wiktoria, ważne, że ma #cocacola","26-500",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
5511,"5511",3,1,200,"France","Merci @ines_carlier ! #coca #names #cocacola #coke #instacoca #instafriends #classroom #holidays #love #partageruncocaavec #anais","72200",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3260,"3260",2,0,43,NA,"#Hello #BuenaVida #Fantastic #Yeah #Drink #cocacola #shisha?#Smook #Chocolate #Strawberry #Fresh #Summer #Boyfriend #IloveYou #instahappy #instapicture #Instamoment #Instaphoto #Day",NA,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3348,"3348",0,0,84,NA,"Bares para quedar. ""Benditos bares"" #advertising #promo #CocaCola #benditos #bares #meet #friends #red #underground #Madrid #Malasaña #life #fun",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"8"
10943,"10942",0,0,57,"Romania","Friends forever#cocacola#soda#friends4ever#elena#diana#instapic #instahub #instalife #instamood#picoftheday","300000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1163,"1163",1,0,344,NA,"#obey #confused #cocacola #bored #like4likea #like4likes #follow4follow #love #belly #raybans #hat #straight #lips",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
5193,"5193",1,0,95,NA,"#cocacola #podeliradost :))",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8249,"8248",59,0,1098,NA,"#Tomando #Cocacola #nada #melhor :D",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4"
985,"985",0,0,60,NA,"#selfie#idk#cocacola#tshirt#grumpyface#likeforlike",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7807,"7806",15,0,461,"United States","i'm in heaven #cocacola","27529",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"3"
7222,"7221",26,0,330,NA,"CocaCola popcorn e PRETTY LITTLE LIARS!! #prettylittleliars #pll #back #popcorn #cocacola #lamiadroga #iloveit #telefilm #preferito #like #likeplease #like4like #likeback #tagsforlike #tagsforfollow #followme #pleasefollowme #follow4follow #followback #t4l #t4f",NA,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2"
5075,"5075",4,0,253,NA,"COCA COLA CHERRY. 
#cocacola#cherry#coca#cola#diet#boisson#drink#cheers#after#examen#school#insta#instafun#instagood#instagram#instasmile#instafollow#instamoment#follow#follower#followme#followers#followback#followplease#followforfollow#pleasefollow#photo#liketolike ",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
4295,"4295",6,0,219,"Hungary","Cola party :D #cola #cocacola #nevescola #names #fun #friend #chill #hangout #stupids  #fairy#instagram #instago #instalike #instagood #instagramhub #instadaily #TagsForLike #TFLers #likeforlike #like4like #mademyday #followers #itsamania","1112",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"2"
9268,"9267",6,0,570,NA,"Got them fancy glass bottles in our squadron. #ohyoufancyhuh #Coke #CocaCola #glassbottle",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"3"
2063,"2063",0,0,166,"Italy","Io me la condivido da solo gne :P #cocacola","13867",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2"
9502,"9501",2,0,43,NA,"#juup#friends#cocacola#me#no#life#tursty#gone#drink#it#followme#pictureoftheday#pink",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3085,"3085",3,1,77,NA,"Love this stuff #cocacola #coke #shareacoke #notsharing #greedy #red #bottle #drink #fizzy #l4l #lfl",NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"8"
1089,"1089",0,0,150,NA,"#cocacola #vanilla",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4922,"4922",77,0,2995,NA,"#shareyourcoce #teiledein #cocacola #hawara #guy",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9"
28,"28",2,0,149,NA,"❤@aster_21 #cocacola #coke #love #name #amore #kiss #us #like4like #instawow #collage #picofday #popularpic #mix #instagood #heartit",NA,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"8"
10570,"10569",1,0,21,NA,"#cocacola #monika #butelka #hehe",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
164,"164",1,0,175,NA,"#friends#cocacola#superstar#chill",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
264,"264",0,0,124,NA,"#cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10429,"10428",206,3,2971,"Brazil","Há sorrisos que dizem adeus e há lágrimas que dizem até logo.","35160-083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9"
9872,"9871",0,0,60,"France","Même quand je vous je pense a mon chéri #cocaCola #adrien #famille #instalove","33480",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1574,"1574",3,0,318,"Hungary","#insta_bp #statigram #mik #igershungary #instahunig #ikozosseg #imagyar #fotoklub #iphoneonly #hungary #budapest #photooftheday #bestoftheday #spottr #spinnr #cocacola #coke","1031",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3232,"3232",1,0,242,NA,"#zorofina #indianerin #spitzname #lol #live #cocacola #coca #cola #best #zh #city #red #yeah #stil",NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
9049,"9048",10,0,433,NA,"Muchas gracias depresión me hiciste perder 5 kilos #lost #swag #only #take #mine #new #boy #alone #cocacola #pincheshashtags #pickoftheday #gi03 #c0 #all",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"3"
9678,"9677",4,1,22,NA,"Nope, not today - all mine! ;)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8525,"8524",5,0,108,"Denmark","#cocacola#name#on#soda#red#cola#not#pepsi#bus#mine#yum","9690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10323,"10322",1,0,40,"Italy","Pranzo#kebab#patatine#cocacola#amiche","98122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
204,"204",0,0,199,NA,"I'm so board #turbos #cocacola #relax",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
5895,"5895",0,0,106,NA,"Trampo#Semente#CocaCola##Futuro#Êxito##",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7333,"7332",14,0,78,NA,"#cocacola#good#ice#like#summer#denmark#nice#",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
11160,"11159",4,1,377,NA,"Coca cola personalizzata!  ADOROOO ♥ ♥ ♥ ♥ ♥ ♥",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
11167,"11166",19,2,51,"Russia","Новая флешка ","344039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4586,"4586",6,0,365,NA,"Found my name :D #cocacola #name #found #it #love",NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
4290,"4290",0,0,200,NA,"#CocaCola #Ressaca",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
8896,"8895",10,0,38,NA,"#friends #kebab #love #party #cocacola #tachov #birthdayparty #beer #boys #girls #happy",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1200,"1200",0,0,5,NA,"Fuel for the night #cocacola #fizzydrinks",NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
9106,"9105",NA,NA,NA,NA,"First! #cocacola http://t.co/FETCUN0U5T",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10917,"10916",0,0,7,"United Kingdom","#lovemydad #dave #cocacola","PO36 9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10778,"10777",0,0,164,NA,"Elle répondait au nomde Bella , les gens du coin ne voulaient pas la cher-lâ,  elle faisait trembler tous les villages, les gens me disaient méfie-toi de cette fille-là... #CocaCola#Bella#Maitregims",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2"
3781,"3781",0,0,194,"Italy","#cool #colorful #cocacola #cola #4 ","00152",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2"
9371,"9370",3,0,182,NA,"Addicted ♡ #best#for#summer#sparkly#sweet#nosugar#nocarbs#nofat#cocacola#cocacolalight## obsession#addicted#love#like#yummy#in#my#tummy",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
1979,"1979",3,0,77,"Italy","Coke! #cocacola #coke #drink #amica #instacoke #instagram #instagood #instagood #picoftheday","40024",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4167,"4167",17,0,196,NA,"#miami #heat #snapback #tanktop #eyeslow #cocacola #clique #summer",NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
