,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_comments,instagram_followers,country,title,zip,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of
10053,10053,10052,1.0,0.0,84.0,,#CocaCola #Coke! #MaybeIMeantGrams? #JustABottle #WhoCares #Share #Dan #Selfie #Sun #PicOfTheDay #Instadaily,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10054,10054,10053,0.0,2.0,40.0,,Share Coca Colla with... me! ☺,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,10055,10054,1.0,0.0,183.0,Italy,#amore #love#cocacola#condividiunacocacola,21046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10056,10056,10055,1.0,0.0,64.0,,#tshirt #tatoos #sleeve #love #digit #boy #cocacola #diet #yum #bestdrink #igers #instamood #L4L #text,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10057,10057,10056,0.0,0.0,21.0,,"""Ást við fyrstu sín, kók í gleri svo kalt og fínt"" - Jóhann Laxness #kókígleri #cocacola",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,10058,10057,,,,, #francesca #cocacola #personalizzata http://t.co/tZZyriaFvX,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10059,10059,10058,,,,,"Ethinic Cleansing in #Myanmar 
now sponsored by
#CocaCola @CocaCola @CocaColaCo 
#BoycottBurma to save the #Rohingya http://t.co/cvSjg4tJ8i",,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10060,10060,10059,5.0,1.0,245.0,Switzerland,Coca Cola!,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10061,10061,10060,0.0,0.0,48.0,,#cocacola #mistrz #ja #szkolne #schody #to #dla #mnie #pikuś. #hifibanda #chillout #kipsta #dobrydzień #dzieńdobry,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10062,10062,10061,2.0,0.0,153.0,,I found my name ✌ #cocacola #bottle #coc #sandra #asiangirl #funny #french #good #yummy #fresh #nailart #cracker,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10063,10063,10062,7.0,0.0,136.0,,#woo #companymag #magazine #fashion #makeup #summer #LA #issue #cadbury #coke #cocacola #love #nina #dobrev #vampire #diaries #blogger #love #this #magazine #best #beautiful,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10064,10064,10063,1.0,0.0,332.0,,The best thing that's happened to me  #vanillacoke #cocacola #thebest #heaven #foodporn,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10065,10065,10064,0.0,0.0,140.0,,Found it. @lovrenvy #cocacola,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10066,10066,10065,0.0,0.0,113.0,,  #vanityfair #cocacola #workinghard #instafashion #bradpitt #photo #pic,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,10067,10066,0.0,0.0,142.0,Sweden,"Mmmmmh räkmacka!!
#räkmacka #räkor #macka #cappuccino #cola #cocacola",411 07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10068,10068,10067,1.0,1.0,36.0,,"Ich teil auch mein Cola light, ihr Heisln / I also share my coke light, you twats.  #cocacola #cokelight #inmyfridge #sharingiscaring #teilemeincolamitdir #love #lunchtime @adrianthesavage",,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10069,10069,10068,7.0,0.0,354.0,,#tagsforlikes #tag #like #live #nice #night #instagrammer #photooftheday #perfect #italia #igmain #igfame #instafashion #me #amazing #instafashion #summer #instamood #friends #foodporn #fame #sunny #cocacola #coffee,,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10070,10070,10069,7.0,0.0,855.0,Italy,#condividi#la#tua#cocacola#con#alessio#love#ale#instove#instaale#instamare#mare#sea#sun#sunshine#summerparadise#likeforlike#like4like#tagforlife#spinslovesme#spinslovesme#spins#aberboy,57022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10071,10071,10070,0.0,0.0,98.0,,Mylove#free#instangram#cocacola#free#bollicine#american#love#,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10072,10072,10071,2.0,0.0,176.0,,#cocacola #vanilla #yummi #sweet #drink #bubbles #candystore #afterschool #chill with #sweetie @pidzejmthrfckr,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,10073,10072,0.0,0.0,28.0,,#kamil #myboy #boy #nalesnikarnia #focusmall #bydgoszcz #cocacola #marta #love #nike #playmeortrademe,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10074,10074,10073,2.0,0.0,48.0,,#red#coke#cola#cocacola#happy#instafun#harpreet#dose#can#thirsty#hot#summer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,10075,10074,32.0,0.0,366.0,,@valemary91  #anice e #cocacola #patent #ffm #adlib #party,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,10076,10075,1.0,0.0,72.0,,#Cocacola #Schatz,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,10077,10076,5.0,0.0,91.0,,#comedytexting #newyork #lol #amazing #apple #blackberry #love #fit #ksi #comedytexting #mcdonalds #cocacola #like4like #follow4follow,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10078,10078,10077,0.0,0.0,63.0,,#lipsmacker #lip #cocacola #vanilla,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10079,10079,10078,3.0,1.0,175.0,Italy,Macciao,52100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080,10080,10079,4.0,0.0,55.0,,I found my name on a big poster :D #shareacoke #share #cola #cocacola #emma #poster #yay #loveit,,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10081,10081,10080,4.0,0.0,165.0,Italy,#cocacola #cola #red #drink #treasure #mylove #love #sweet #lunch #tin #italy #rome #instagram #instaphoto,00152,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,10082,10081,1.0,1.0,329.0,,"Quanto Mais Recife Melhor. Não encontrei em Recife, mas encontrei no Acre. Tem que ver isso ai. ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10083,10083,10082,5.0,0.0,339.0,Norway,#I #guess #this #one #belongs to #me #coke #cocacola #enjoy #share #personal #name #øyvind #icecold #drink #thirsty #ego #instadrink #instacoke,3742,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10084,10084,10083,2.0,0.0,168.0,,Such a healthy week.. #lunch #with @tavy_compton #and @lilleahsmiles #subway #fatties #sadwiches #Cocacola,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10085,10085,10084,0.0,0.0,243.0,Australia,Awkward. #London #Bus#CocaCola,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10086,10086,10085,0.0,0.0,133.0,,Dinner time! #wraps #tesco #newname #cocacola #yummy,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10087,10087,10086,5.0,0.0,92.0,Italy,☀ #sun #villaborghese #rome #relax #cocacola #love #amore #blackandwhite,00197,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10088,10088,10087,12.0,0.0,36.0,,#tagsforlikes #funny #like #follow #webstagram #look #colourful #follow4follow #tweegram #20likes #lol #photooftheday #instalike #amazing #tflers #true #love #newyork #london #bored #me #selfie #amazing #beautiful #comedytexting #instagood #instagod #drink #cocacola #apple,,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10089,10089,10088,5.0,0.0,117.0,,"Not Tomtangle, but still another Thomas! #share #coke #cola #cocacola #thomas #tomtangle #cold #drink #juice #name #logo",,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090,10090,10089,5.0,1.0,127.0,,Mis gallardo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10091,10091,10090,2.0,0.0,270.0,,Condividi questa #cocacola con me.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10092,10092,10091,5.0,0.0,418.0,,Was weer een nuttige dag op school... #selmade #cupcake @sohna97 #biology #skeleton #cocacola #me #dutch #girl #pancakes #picknick #school,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10093,10093,10092,3.0,1.0,468.0,Italy,Ciao amiche❤ @fedemarnis @ericamennella  #cocacola#friend,80070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10094,10094,10093,6.0,0.0,268.0,,"Oh, i do a lot of those photo about coca! #coca#cocacola#muchlove#wow#effect#yeah#idiot#iphone#infinite#instagram#instalove#instahappy#instaphone#photo#perfect#awesome#stupid#face#good#justme#love#lovely#cool#cute#crazy#beautiful#me#mine#onedirection#coke",,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10095,10095,10094,8.0,0.0,178.0,,#cocacola#coca#cola#red#soda#awesome#mentos#grenade#coke#throw#christmas#instagood#cool#love#instagram#follow#follower#followers#following#followforafollow#follow#for#a#follow,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10096,10096,10095,1.0,0.0,244.0,,❤ #amore #love #cocacola,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10097,10097,10096,2.0,0.0,30.0,,Le soddisfazioni nella vita... la lattina con il proprio nome ! #istanhub #istaphoto #love #cocacola #drink #smile #funny #fun #stupid,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10098,10098,10097,0.0,0.0,110.0,,Sparende. #cocacola #drinks #beerpong #InstaSnitch,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10099,10099,10098,0.0,0.0,106.0,,FINALLY found a coke with me name on it!  ..I don't even like coke  loool. #shareacoke #cocacola #red,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,10100,10099,0.0,0.0,482.0,,#boy#friend#girl#friend#loveit#cocacola#ami#amie#soda#drink#likeit#red#instamoment#picoftheday#follower#france,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101,10101,10100,1.0,1.0,92.0,Denmark,Chilling with best girl :) ❤ #cocacola #coke #friends #summer #summertime #icecoldcocacola #åen #aarhus,8000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,10102,10101,3.0,0.0,237.0,, #francesca#cocacola#personalizzata#2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,10103,10102,48.0,0.0,51.0,,#girl #stripe #likeforlike #likesforlikes #mcd #mcdonald #eat #hungry #thirsty #drink #cocacola #fried #chicken #soda #l4l #frenchfries #fries #TFLers #igers #instagood,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10104,10104,10103,7.0,0.0,268.0,,"Oh, i do a lot of those photo about coca! #coca#cocacola#muchlove#wow#effect#yeah#idiot#iphone#infinite#instagram#instalove#instahappy#instaphone#photo#perfect#awesome#stupid#face#good#justme#love#lovely#cool#cute#crazy#beautiful#me#mine#onedirection#coke",,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10105,10105,10104,2.0,0.0,73.0,,"A refreshment! 
#cocacola#cola#ice#cold#warm#day#lunch#flower#puple#sun#summer",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,10106,10105,2.0,0.0,192.0,,#sprite #cocacola  #are #a #art #artistic #amayzing #All #always,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,10107,10106,0.0,0.0,34.0,,"me, myself and I #CocaCola #name",,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10108,10108,10107,1.0,0.0,228.0,,ich teile es mit dir :D #mein#sonnenschein#mci#cocacola#nomnom#bussi#schatz ♡ @latschl,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10109,10109,10108,0.0,1.0,39.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10110,10110,10109,0.0,0.0,227.0,,Finally found one with my name on it! Too bad it's the #cocacola #zero type ,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10111,10111,10110,0.0,0.0,100.0,,Ma nouvelle drogue  #cocacola #vanilla,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10112,10112,10111,0.0,0.0,125.0,,#Coke #Collectican 2! 3 more to go! #CocaCola #CokeFiend,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10113,10113,10112,0.0,0.0,220.0,,Buahah #Mila #cocacola #cola #my #name,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10114,10114,10113,0.0,0.0,652.0,France,Coca cola x néomeï #cocacola #neomei #colette #colettestore #coletteday #cinemaparadiso,75008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10115,10115,10114,1.0,0.0,33.0,,#party#we#are #together #pizza#cocacola#tv#after#school#popcorn#czajnik#siedzimy #likeforlike #tagsforlike #followforfollow,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10116,10116,10115,,,,,"¡Es para alegrarte la comida, Jara! ;) RT @verasbackstage: GRACIAS #CocaCola #CocaColaCerezallegaaEspaña http://t.co/i5yeX0AAgD",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10117,10117,10116,0.0,0.0,77.0,,#sharing #frrind #bezza #cocacola ❤,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10118,10118,10117,0.0,0.0,219.0,,#Phrà #cocacola #lo' #95 #swag,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10119,10119,10118,2.0,0.0,26.0,,#a pranzo#andrea#cocacola#love,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,10120,10119,3.0,0.0,191.0,,"""On reconnais une véritable amitié lorsque la plus intelligente suit la plus débile juste pour le délire.""✌
#friend#friends#friendship#coca#cola#cocacola#bisous#kiss#love#best#good#day#instagood#instafun#instacool#sun#summer#happy#happiness#au#top",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10121,10121,10120,0.0,0.0,165.0,Norway,Nå ryker colagorksamlinga mi :( #cocacola,8310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,10122,10121,0.0,0.0,106.0,,#Ákos #Cocacola #name #Dunavarsány #trainingcenter,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10123,10123,10122,0.0,0.0,190.0,,Finally.. #shareacoke #cocacola #coke #wednesday #laura #me #girl #name #yay,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10124,10124,10123,14.0,0.0,38.0,,#mcdonalds #eat #food #love #cocacola #botato #red #uae #dxb #ad #home #summer #goodmorning #gift #follow #nice #Delicious #pic #iphone #girl #dreams #special #memories #beautiful #vip #instagram #live #like,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10125,10125,10124,1.0,0.0,58.0,,Finally found one ! But it's diet :( #coke #cocacola #lol #my #name #madeup #healthy #diet #share :D,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10126,10126,10125,0.0,0.0,10615.0,,"La chispa de la vida, y más si es compartida! :) #cocacola",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10127,10127,10126,,,,,Je partage avec qui ? ♥ #CocaCola #partagezuncocacola #avecunami http://t.co/y7dMnH9oi5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,10128,10127,0.0,1.0,69.0,Italy,"In pausa pranzo con sole, fiore e amore!!",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10129,10129,10128,2.0,0.0,146.0,,#my #name #cocacola #drink #like #like4like #insta #instacool #instagood #instagram #instalike #instamood #instadrink #follow #follow4follow #jj #good #me #work #working,,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10130,10130,10129,5.0,1.0,227.0,,Music Coke Cans!! #cans #cocacola #collection #coke  #love #instalove #cool #instacool #music #limited #bottle #minihappiness #happiness,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10131,10131,10130,0.0,0.0,304.0,,"Im not sure I want to share my diet coke with Dave, thamk you very much. Lol. #dietcoke #diet #coke #cocacola #drink #lunch #lunchtime #beverage #tasty #cold #fizzy #dave",,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,10132,10131,5.0,0.0,205.0,,#heart#love#red#cocacola#lovely#good#cool#white#heartbeat#pretty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
